date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:21	24862/24862	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202017%2018:33:12%20GMT	http://thememinister.com/health/assets/plugins/monthly/monthly.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/monthly/monthly.js	(from http://thememinister.com/health/)
14:51:22	29838/29838	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2005%20Jan%202017%2013:08:24%20GMT	http://thememinister.com/health/assets/plugins/emojionearea/emojionearea.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/emojionearea/emojionearea.min.js	(from http://thememinister.com/health/)
14:51:22	148683/148683	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2002%20Jan%202017%2016:23:54%20GMT	http://thememinister.com/health/assets/plugins/chartJs/Chart.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/chartJs/Chart.min.js	(from http://thememinister.com/health/)
14:51:25	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:26	18028/18028	---M--	200	added ('OK')	font/woff2	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:29	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:29	23424/23424	---M--	200	added ('OK')	font/woff	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:30	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:30	45404/45404	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2026%20Dec%202016%2012:41:10%20GMT	http://thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://thememinister.com/health/assets/bootstrap/css/bootstrap.min.css)
14:51:41	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:51:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:51:52	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:51:53	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:51:54	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:51:59	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Dec%202016%2015:59:52%20GMT	http://thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.eot	(from http://thememinister.com/health/assets/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
14:52:02	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2026%20Dec%202016%2012:42:22%20GMT	http://thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://thememinister.com/health/assets/font-awesome/css/font-awesome.min.css)
14:52:02	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Dec%202016%2015:59:52%20GMT	http://thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroked41d.eot	(from http://thememinister.com/health/assets/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
14:52:06	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Dec%202016%2015:59:52%20GMT	http://thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from http://thememinister.com/health/assets/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
14:52:06	58556/58556	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Dec%202016%2015:59:52%20GMT	http://thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.woff	(from http://thememinister.com/health/assets/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
14:52:06	58480/58480	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2028%20Dec%202016%2015:59:52%20GMT	http://thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.ttf	(from http://thememinister.com/health/assets/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
14:52:10	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2021%20Jan%202017%2013:50:58%20GMT	http://thememinister.com/health/assets/themify-icons/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/themify-icons/fonts/themify9f24.eot	(from http://thememinister.com/health/assets/themify-icons/themify-icons.css)
14:52:15	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2021%20Jan%202017%2013:50:58%20GMT	http://thememinister.com/health/assets/themify-icons/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/themify-icons/fonts/themify9f24.svg	(from http://thememinister.com/health/assets/themify-icons/themify-icons.css)
14:52:16	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2021%20Jan%202017%2013:50:58%20GMT	http://thememinister.com/health/assets/themify-icons/fonts/themify.eot?	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/themify-icons/fonts/themifyd41d.eot	(from http://thememinister.com/health/assets/themify-icons/themify-icons.css)
14:52:16	78584/78584	---MCZ	200	added ('OK')	font/ttf	date:Sat,%2021%20Jan%202017%2013:50:58%20GMT	http://thememinister.com/health/assets/themify-icons/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/themify-icons/fonts/themify9f24.ttf	(from http://thememinister.com/health/assets/themify-icons/themify-icons.css)
14:52:17	56108/56108	---M--	200	added ('OK')	font/woff	date:Sat,%2021%20Jan%202017%2013:50:58%20GMT	http://thememinister.com/health/assets/themify-icons/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/themify-icons/fonts/themify9f24.woff	(from http://thememinister.com/health/assets/themify-icons/themify-icons.css)
14:52:19	1312/1312	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202017%2010:34:46%20GMT	http://thememinister.com/health/assets/dist/img/twitter_corner_black.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/twitter_corner_black.png	(from http://thememinister.com/health/assets/dist/css/stylehealth.min.css)
14:52:24	37323/37323	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Jan%202017%2011:36:34%20GMT	http://thememinister.com/health/assets/dist/img/avatar.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/avatar.png	(from http://thememinister.com/health/assets/dist/css/stylehealth.min.css)
14:52:25	1316/1316	---MCZ	200	added ('OK')	text/css	date:Wed,%2015%20Feb%202017%2011:49:42%20GMT	http://thememinister.com/health/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/bootstrap-wysihtml5/bootstrap-wysihtml5.css	(from http://thememinister.com/health/forms_basic.html)
14:52:41	175522/175522	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202017%2012:47:24%20GMT	http://thememinister.com/health/assets/dist/img/boxed-bg.jpg	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/boxed-bg.jpg	(from http://thememinister.com/health/assets/dist/css/stylehealth.min.css)
14:52:45	118589/118589	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202017%2015:37:08%20GMT	http://thememinister.com/health/assets/dist/img/d3.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/d3.png	(from http://thememinister.com/health/table.html)
14:52:46	3057/3057	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202017%2015:38:40%20GMT	http://thememinister.com/health/assets/dist/img/d4.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/d4.png	(from http://thememinister.com/health/table.html)
14:52:47	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d6fb81c-4d7%22	http://thememinister.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://thememinister.com/health/table.html)
14:52:50	197592/197592	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202017%2014:00:32%20GMT	http://thememinister.com/health/assets/dist/img/The-Lion-King-Desktop-1024x640.jpg	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/The-Lion-King-Desktop-1024x640.jpg	(from http://thememinister.com/health/assets/dist/css/stylehealth.min.css)
14:53:03	76525/76525	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:25:12%20GMT	http://thememinister.com/health/assets/dist/img/w3.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w3.png	(from http://thememinister.com/health/pt-list.html)
14:53:05	309366/309366	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Jan%202017%2015:06:42%20GMT	http://thememinister.com/health/assets/dist/img/profile-bg.jpg	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/profile-bg.jpg	(from http://thememinister.com/health/assets/dist/css/stylehealth.min.css)
14:53:09	171497/171497	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202017%2015:36:56%20GMT	http://thememinister.com/health/assets/dist/img/d2.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/d2.png	(from http://thememinister.com/health/table.html)
14:53:40	325232/325232	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:24:28%20GMT	http://thememinister.com/health/assets/dist/img/m1.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/m1.png	(from http://thememinister.com/health/pt-list.html)
14:53:43	26681/26681	---MCZ	200	added ('OK')	text/css	date:Mon,%2016%20Jan%202017%2013:06:22%20GMT	http://thememinister.com/health/assets/weather-icons/css/weather-icons.min.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/weather-icons/css/weather-icons.min.css	(from http://thememinister.com/health/widgets.html)
14:53:43	235106/235106	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:27:12%20GMT	http://thememinister.com/health/assets/dist/img/w9.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w9.png	(from http://thememinister.com/health/pt-list.html)
14:53:44	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202019%2013:53:44%20GMT	http://thememinister.com/health/lab-list	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/lab-list.86.delayed	(from http://thememinister.com/health/add-emp.html)
14:53:46	271676/271676	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:27:02%20GMT	http://thememinister.com/health/assets/dist/img/w4.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w4.png	(from http://thememinister.com/health/pt-list.html)
14:53:53	61379/61379	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Mar%202017%2013:31:00%20GMT	http://thememinister.com/health/assets/dist/img/weather_image.jpg	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/weather_image.jpg	(from http://thememinister.com/health/widgets.html)
14:53:55	291329/291329	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:27:26%20GMT	http://thememinister.com/health/assets/dist/img/w5.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w5.png	(from http://thememinister.com/health/pt-list.html)
14:53:58	85960/85960	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:25:18%20GMT	http://thememinister.com/health/assets/dist/img/w1.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w1.png	(from http://thememinister.com/health/emp-list.html)
14:54:00	5137/5137	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:23:02%20GMT	http://thememinister.com/health/assets/dist/img/m3.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/m3.png	(from http://thememinister.com/health/ph-list.html)
14:54:11	112902/112902	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:24:50%20GMT	http://thememinister.com/health/assets/dist/img/w6.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w6.png	(from http://thememinister.com/health/emp-list.html)
14:54:14	178247/178247	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:26:12%20GMT	http://thememinister.com/health/assets/dist/img/w7.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/w7.png	(from http://thememinister.com/health/emp-list.html)
14:54:15	49845/49845	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:32:32%20GMT	http://thememinister.com/health/compose.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/compose.html	(from http://thememinister.com/health/mailbox.html)
14:54:15	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202019%2013:54:15%20GMT	http://thememinister.com/health/assets/dist/img/ico/apple-touch-icon-57-precomposed.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/ico/apple-touch-icon-57-precomposed.png	(from http://thememinister.com/health/forget_password.html)
14:54:16	53296/53296	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:47:04%20GMT	http://thememinister.com/health/mailDetails.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/mailDetails.html	(from http://thememinister.com/health/mailbox.html)
14:54:16	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202019%2013:54:16%20GMT	http://thememinister.com/health/assets/dist/img/ico/apple-touch-icon-72-precomposed.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/ico/apple-touch-icon-72-precomposed.png	(from http://thememinister.com/health/forget_password.html)
14:54:16	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202019%2013:54:16%20GMT	http://thememinister.com/health/assets/dist/img/ico/apple-touch-icon-114-precomposed.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/ico/apple-touch-icon-114-precomposed.png	(from http://thememinister.com/health/forget_password.html)
14:54:17	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202019%2013:54:17%20GMT	http://thememinister.com/health/assets/dist/img/ico/apple-touch-icon-144-precomposed.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/ico/apple-touch-icon-144-precomposed.png	(from http://thememinister.com/health/forget_password.html)
14:54:17	9129/9129	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Feb%202017%2016:25:58%20GMT	http://thememinister.com/health/assets/socicon/social.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/socicon/social.css	(from http://thememinister.com/health/lockscreen.html)
14:54:18	14902/14902	---MCZ	200	added ('OK')	text/css	date:Sun,%2030%20Apr%202017%2011:26:50%20GMT	http://thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.min.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.min.css	(from http://thememinister.com/health/calender.html)
14:54:18	1900/1900	---MCZ	200	added ('OK')	text/css	date:Tue,%2003%20Jan%202017%2017:15:40%20GMT	http://thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.print.min.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.print.min.css	(from http://thememinister.com/health/calender.html)
14:54:22	61317/61317	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2003%20Jan%202017%2017:15:42%20GMT	http://thememinister.com/health/assets/plugins/fullcalendar/lib/moment.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/fullcalendar/lib/moment.min.js	(from http://thememinister.com/health/calender.html)
14:54:24	28071/28071	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20Dec%202016%2013:04:08%20GMT	http://thememinister.com/health/assets/plugins/bootstrap-social/bootstrap-social.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/bootstrap-social/bootstrap-social.css	(from http://thememinister.com/health/buttons.html)
14:54:25	131384/131384	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Feb%202017%2011:26:12%20GMT	http://thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/fullcalendar/fullcalendar.min.js	(from http://thememinister.com/health/calender.html)
14:54:28	129732/129732	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:41:42%20GMT	http://thememinister.com/health/icon_socicon.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icon_socicon.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:30	147299/147299	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:42:32%20GMT	http://thememinister.com/health/icons_line.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icons_line.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:38	315592/315592	---M--	200	added ('OK')	image/png	date:Sat,%2025%20Mar%202017%2012:23:18%20GMT	http://thememinister.com/health/assets/dist/img/m4.png	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/dist/img/m4.png	(from http://thememinister.com/health/ph-list.html)
14:54:41	141105/141105	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:43:24%20GMT	http://thememinister.com/health/icons_pe.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icons_pe.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:42	223456/223456	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:42:56%20GMT	http://thememinister.com/health/icons_material.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icons_material.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:45	128491/128491	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:41:56%20GMT	http://thememinister.com/health/icons_bootstrap.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icons_bootstrap.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:46	73721/73721	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20May%202017%2016:40:54%20GMT	http://thememinister.com/health/icheck_toggle_pagination.html	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/icheck_toggle_pagination.html	(from http://thememinister.com/health/icons_fontawesome.html)
14:54:47	3661/3661	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202017%2011:56:48%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/demo.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/demo.css	(from http://thememinister.com/health/notification.html)
14:54:47	1354/1354	---MCZ	200	added ('OK')	text/css	date:Sat,%2014%20Jan%202017%2015:22:22%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/ns-default.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/ns-default.css	(from http://thememinister.com/health/notification.html)
14:54:47	45787/45787	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202017%2011:53:34%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-growl.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-growl.css	(from http://thememinister.com/health/notification.html)
14:54:48	5532/5532	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202017%2011:32:50%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-attached.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-attached.css	(from http://thememinister.com/health/notification.html)
14:54:48	5723/5723	---MCZ	200	added ('OK')	text/css	date:Sat,%2014%20Jan%202017%2015:25:20%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-bar.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-bar.css	(from http://thememinister.com/health/notification.html)
14:54:48	29536/29536	---MCZ	200	added ('OK')	text/css	date:Thu,%2023%20Feb%202017%2011:59:20%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-other.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/css/ns-style-other.css	(from http://thememinister.com/health/notification.html)
14:54:49	22957/22957	---MCZ	200	added ('OK')	text/css	date:Sat,%2014%20Jan%202017%2012:42:12%20GMT	http://thememinister.com/health/assets/plugins/sweetalert/sweetalert.css	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/sweetalert/sweetalert.css	(from http://thememinister.com/health/notification.html)
14:54:50	8372/8372	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202017%2014:54:10%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/js/modernizr.custom.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/js/modernizr.custom.js	(from http://thememinister.com/health/notification.html)
14:54:50	2112/2112	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Feb%202017%2011:07:32%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/js/classie.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/js/classie.js	(from http://thememinister.com/health/notification.html)
14:54:51	4022/4022	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Feb%202017%2011:08:38%20GMT	http://thememinister.com/health/assets/plugins/NotificationStyles/js/notificationFx.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/NotificationStyles/js/notificationFx.js	(from http://thememinister.com/health/notification.html)
14:54:52	16994/16994	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2014%20Jan%202017%2012:42:12%20GMT	http://thememinister.com/health/assets/plugins/sweetalert/sweetalert.min.js	C:/My%20Web%20Sites/HOSPITAL%20SITE/thememinister.com/health/assets/plugins/sweetalert/sweetalert.min.js	(from http://thememinister.com/health/notification.html)
